,Code du departement,Libelle du departement,Code de la circonscription,Libelle de la circonscription,Code de la commune,Libelle de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimes,% Exp/Ins,% Exp/Vot,No Panneau,Sexe,Nom,Prenom,Voix,% Voix/Ins,% Voix/Exp,No Panneau2,Sexe2,Nom2,Prenom2,Voix2,% Voix/Ins2,% Voix/Exp2
51910,75.0,Paris,9,9eme circonscription,56,Paris,1363.0,1390,246,"17,7",1144,"82,3",62,"4,46","5,42",16,"1,15","1,4",1066,"76,69","93,18",1,M,MACRON,Emmanuel,983,"70,72","92,21",2,F,LE PEN,Marine,83,"5,97","7,79"
51911,75.0,Paris,9,9eme circonscription,56,Paris,1364.0,1456,278,"19,09",1178,"80,91",71,"4,88","6,03",28,"1,92","2,38",1079,"74,11","91,6",1,M,MACRON,Emmanuel,955,"65,59","88,51",2,F,LE PEN,Marine,124,"8,52","11,49"
51912,75.0,Paris,9,9eme circonscription,56,Paris,1365.0,1682,276,"16,41",1406,"83,59",86,"5,11","6,12",17,"1,01","1,21",1303,"77,47","92,67",1,M,MACRON,Emmanuel,1226,"72,89","94,09",2,F,LE PEN,Marine,77,"4,58","5,91"
51913,75.0,Paris,9,9eme circonscription,56,Paris,1366.0,1661,290,"17,46",1371,"82,54",63,"3,79","4,6",23,"1,38","1,68",1285,"77,36","93,73",1,M,MACRON,Emmanuel,1162,"69,96","90,43",2,F,LE PEN,Marine,123,"7,41","9,57"
51914,75.0,Paris,9,9eme circonscription,56,Paris,1367.0,1498,295,"19,69",1203,"80,31",69,"4,61","5,74",18,"1,2","1,5",1116,"74,5","92,77",1,M,MACRON,Emmanuel,1022,"68,22","91,58",2,F,LE PEN,Marine,94,"6,28","8,42"
51915,75.0,Paris,9,9eme circonscription,56,Paris,1368.0,1437,268,"18,65",1169,"81,35",78,"5,43","6,67",21,"1,46","1,8",1070,"74,46","91,53",1,M,MACRON,Emmanuel,972,"67,64","90,84",2,F,LE PEN,Marine,98,"6,82","9,16"
51916,75.0,Paris,9,9eme circonscription,56,Paris,1370.0,1166,212,"18,18",954,"81,82",68,"5,83","7,13",21,"1,8","2,2",865,"74,19","90,67",1,M,MACRON,Emmanuel,775,"66,47","89,6",2,F,LE PEN,Marine,90,"7,72","10,4"
51917,75.0,Paris,9,9eme circonscription,56,Paris,1371.0,1169,216,"18,48",953,"81,52",50,"4,28","5,25",19,"1,63","1,99",884,"75,62","92,76",1,M,MACRON,Emmanuel,770,"65,87","87,1",2,F,LE PEN,Marine,114,"9,75","12,9"
51918,75.0,Paris,10,10eme circonscription,56,Paris,1335.0,1234,325,"26,34",909,"73,66",56,"4,54","6,16",14,"1,13","1,54",839,"67,99","92,3",1,M,MACRON,Emmanuel,734,"59,48","87,49",2,F,LE PEN,Marine,105,"8,51","12,51"
51919,75.0,Paris,10,10eme circonscription,56,Paris,1336.0,1385,265,"19,13",1120,"80,87",49,"3,54","4,38",15,"1,08","1,34",1056,"76,25","94,29",1,M,MACRON,Emmanuel,951,"68,66","90,06",2,F,LE PEN,Marine,105,"7,58","9,94"
51920,75.0,Paris,10,10eme circonscription,56,Paris,1337.0,1731,453,"26,17",1278,"73,83",92,"5,31","7,2",26,"1,5","2,03",1160,"67,01","90,77",1,M,MACRON,Emmanuel,996,"57,54","85,86",2,F,LE PEN,Marine,164,"9,47","14,14"
51921,75.0,Paris,10,10eme circonscription,56,Paris,1338.0,1359,345,"25,39",1014,"74,61",49,"3,61","4,83",17,"1,25","1,68",948,"69,76","93,49",1,M,MACRON,Emmanuel,824,"60,63","86,92",2,F,LE PEN,Marine,124,"9,12","13,08"
51922,75.0,Paris,10,10eme circonscription,56,Paris,1339.0,1779,426,"23,95",1353,"76,05",80,"4,5","5,91",25,"1,41","1,85",1248,"70,15","92,24",1,M,MACRON,Emmanuel,1108,"62,28","88,78",2,F,LE PEN,Marine,140,"7,87","11,22"
51923,75.0,Paris,10,10eme circonscription,56,Paris,1340.0,1650,339,"20,55",1311,"79,45",63,"3,82","4,81",22,"1,33","1,68",1226,"74,3","93,52",1,M,MACRON,Emmanuel,1127,"68,3","91,92",2,F,LE PEN,Marine,99,6,"8,08"
51924,75.0,Paris,10,10eme circonscription,56,Paris,1341.0,1767,384,"21,73",1383,"78,27",85,"4,81","6,15",33,"1,87","2,39",1265,"71,59","91,47",1,M,MACRON,Emmanuel,1131,"64,01","89,41",2,F,LE PEN,Marine,134,"7,58","10,59"
51925,75.0,Paris,10,10eme circonscription,56,Paris,1342.0,1493,402,"26,93",1091,"73,07",64,"4,29","5,87",32,"2,14","2,93",995,"66,64","91,2",1,M,MACRON,Emmanuel,831,"55,66","83,52",2,F,LE PEN,Marine,164,"10,98","16,48"
51926,75.0,Paris,10,10eme circonscription,56,Paris,1343.0,1726,369,"21,38",1357,"78,62",94,"5,45","6,93",33,"1,91","2,43",1230,"71,26","90,64",1,M,MACRON,Emmanuel,1118,"64,77","90,89",2,F,LE PEN,Marine,112,"6,49","9,11"
51927,75.0,Paris,10,10eme circonscription,56,Paris,1344.0,1465,434,"29,62",1031,"70,38",67,"4,57","6,5",25,"1,71","2,42",939,"64,1","91,08",1,M,MACRON,Emmanuel,802,"54,74","85,41",2,F,LE PEN,Marine,137,"9,35","14,59"
51928,75.0,Paris,10,10eme circonscription,56,Paris,1345.0,1354,378,"27,92",976,"72,08",69,"5,1","7,07",15,"1,11","1,54",892,"65,88","91,39",1,M,MACRON,Emmanuel,744,"54,95","83,41",2,F,LE PEN,Marine,148,"10,93","16,59"
51929,75.0,Paris,10,10eme circonscription,56,Paris,1346.0,1693,427,"25,22",1266,"74,78",94,"5,55","7,42",30,"1,77","2,37",1142,"67,45","90,21",1,M,MACRON,Emmanuel,848,"50,09","74,26",2,F,LE PEN,Marine,294,"17,37","25,74"
51930,75.0,Paris,10,10eme circonscription,56,Paris,1347.0,1759,316,"17,96",1443,"82,04",84,"4,78","5,82",19,"1,08","1,32",1340,"76,18","92,86",1,M,MACRON,Emmanuel,1201,"68,28","89,63",2,F,LE PEN,Marine,139,"7,9","10,37"
51931,75.0,Paris,10,10eme circonscription,56,Paris,1348.0,1662,332,"19,98",1330,"80,02",74,"4,45","5,56",29,"1,74","2,18",1227,"73,83","92,26",1,M,MACRON,Emmanuel,1101,"66,25","89,73",2,F,LE PEN,Marine,126,"7,58","10,27"
51932,75.0,Paris,10,10eme circonscription,56,Paris,1349.0,1648,321,"19,48",1327,"80,52",72,"4,37","5,43",14,"0,85","1,06",1241,"75,3","93,52",1,M,MACRON,Emmanuel,1152,"69,9","92,83",2,F,LE PEN,Marine,89,"5,4","7,17"
51933,75.0,Paris,10,10eme circonscription,56,Paris,1350.0,1647,281,"17,06",1366,"82,94",82,"4,98",6,19,"1,15","1,39",1265,"76,81","92,61",1,M,MACRON,Emmanuel,1146,"69,58","90,59",2,F,LE PEN,Marine,119,"7,23","9,41"
51934,75.0,Paris,10,10eme circonscription,56,Paris,1351.0,1690,315,"18,64",1375,"81,36",97,"5,74","7,05",23,"1,36","1,67",1255,"74,26","91,27",1,M,MACRON,Emmanuel,1137,"67,28","90,6",2,F,LE PEN,Marine,118,"6,98","9,4"
51935,75.0,Paris,10,10eme circonscription,56,Paris,1352.0,1384,226,"16,33",1158,"83,67",57,"4,12","4,92",22,"1,59","1,9",1079,"77,96","93,18",1,M,MACRON,Emmanuel,966,"69,8","89,53",2,F,LE PEN,Marine,113,"8,16","10,47"
51936,75.0,Paris,10,10eme circonscription,56,Paris,1353.0,1289,310,"24,05",979,"75,95",65,"5,04","6,64",18,"1,4","1,84",896,"69,51","91,52",1,M,MACRON,Emmanuel,758,"58,81","84,6",2,F,LE PEN,Marine,138,"10,71","15,4"
51937,75.0,Paris,10,10eme circonscription,56,Paris,1354.0,1641,328,"19,99",1313,"80,01",78,"4,75","5,94",18,"1,1","1,37",1217,"74,16","92,69",1,M,MACRON,Emmanuel,1095,"66,73","89,98",2,F,LE PEN,Marine,122,"7,43","10,02"
51938,75.0,Paris,10,10eme circonscription,56,Paris,1355.0,1266,281,"22,2",985,"77,8",71,"5,61","7,21",24,"1,9","2,44",890,"70,3","90,36",1,M,MACRON,Emmanuel,768,"60,66","86,29",2,F,LE PEN,Marine,122,"9,64","13,71"
51939,75.0,Paris,10,10eme circonscription,56,Paris,1356.0,1586,316,"19,92",1270,"80,08",102,"6,43","8,03",33,"2,08","2,6",1135,"71,56","89,37",1,M,MACRON,Emmanuel,1026,"64,69","90,4",2,F,LE PEN,Marine,109,"6,87","9,6"
51940,75.0,Paris,10,10eme circonscription,56,Paris,1357.0,1543,321,"20,8",1222,"79,2",65,"4,21","5,32",19,"1,23","1,55",1138,"73,75","93,13",1,M,MACRON,Emmanuel,1014,"65,72","89,1",2,F,LE PEN,Marine,124,"8,04","10,9"
51941,75.0,Paris,10,10eme circonscription,56,Paris,1358.0,1563,283,"18,11",1280,"81,89",64,"4,09",5,24,"1,54","1,88",1192,"76,26","93,13",1,M,MACRON,Emmanuel,1077,"68,91","90,35",2,F,LE PEN,Marine,115,"7,36","9,65"
51942,75.0,Paris,10,10eme circonscription,56,Paris,1359.0,1760,355,"20,17",1405,"79,83",72,"4,09","5,12",19,"1,08","1,35",1314,"74,66","93,52",1,M,MACRON,Emmanuel,1178,"66,93","89,65",2,F,LE PEN,Marine,136,"7,73","10,35"
51943,75.0,Paris,10,10eme circonscription,56,Paris,1369.0,1394,262,"18,79",1132,"81,21",72,"5,16","6,36",16,"1,15","1,41",1044,"74,89","92,23",1,M,MACRON,Emmanuel,936,"67,14","89,66",2,F,LE PEN,Marine,108,"7,75","10,34"
51944,75.0,Paris,10,10eme circonscription,56,Paris,1440.0,1552,309,"19,91",1243,"80,09",61,"3,93","4,91",19,"1,22","1,53",1163,"74,94","93,56",1,M,MACRON,Emmanuel,1066,"68,69","91,66",2,F,LE PEN,Marine,97,"6,25","8,34"
51945,75.0,Paris,10,10eme circonscription,56,Paris,1441.0,1532,326,"21,28",1206,"78,72",59,"3,85","4,89",11,"0,72","0,91",1136,"74,15","94,2",1,M,MACRON,Emmanuel,1059,"69,13","93,22",2,F,LE PEN,Marine,77,"5,03","6,78"
51946,75.0,Paris,10,10eme circonscription,56,Paris,1442.0,1574,333,"21,16",1241,"78,84",54,"3,43","4,35",14,"0,89","1,13",1173,"74,52","94,52",1,M,MACRON,Emmanuel,1027,"65,25","87,55",2,F,LE PEN,Marine,146,"9,28","12,45"
51947,75.0,Paris,10,10eme circonscription,56,Paris,1443.0,1493,277,"18,55",1216,"81,45",79,"5,29","6,5",16,"1,07","1,32",1121,"75,08","92,19",1,M,MACRON,Emmanuel,1012,"67,78","90,28",2,F,LE PEN,Marine,109,"7,3","9,72"
51948,75.0,Paris,10,10eme circonscription,56,Paris,1444.0,1448,314,"21,69",1134,"78,31",76,"5,25","6,7",16,"1,1","1,41",1042,"71,96","91,89",1,M,MACRON,Emmanuel,892,"61,6","85,6",2,F,LE PEN,Marine,150,"10,36","14,4"
51949,75.0,Paris,10,10eme circonscription,56,Paris,1445.0,1502,375,"24,97",1127,"75,03",63,"4,19","5,59",34,"2,26","3,02",1030,"68,58","91,39",1,M,MACRON,Emmanuel,871,"57,99","84,56",2,F,LE PEN,Marine,159,"10,59","15,44"
51950,75.0,Paris,10,10eme circonscription,56,Paris,1446.0,1332,239,"17,94",1093,"82,06",56,"4,2","5,12",16,"1,2","1,46",1021,"76,65","93,41",1,M,MACRON,Emmanuel,931,"69,89","91,19",2,F,LE PEN,Marine,90,"6,76","8,81"
51951,75.0,Paris,10,10eme circonscription,56,Paris,1447.0,1422,341,"23,98",1081,"76,02",80,"5,63","7,4",20,"1,41","1,85",981,"68,99","90,75",1,M,MACRON,Emmanuel,854,"60,06","87,05",2,F,LE PEN,Marine,127,"8,93","12,95"
51952,75.0,Paris,10,10eme circonscription,56,Paris,1448.0,1493,346,"23,17",1147,"76,83",69,"4,62","6,02",32,"2,14","2,79",1046,"70,06","91,19",1,M,MACRON,Emmanuel,908,"60,82","86,81",2,F,LE PEN,Marine,138,"9,24","13,19"
51953,75.0,Paris,10,10eme circonscription,56,Paris,1449.0,1520,286,"18,82",1234,"81,18",74,"4,87",6,18,"1,18","1,46",1142,"75,13","92,54",1,M,MACRON,Emmanuel,1030,"67,76","90,19",2,F,LE PEN,Marine,112,"7,37","9,81"
51954,75.0,Paris,10,10eme circonscription,56,Paris,1450.0,1521,328,"21,56",1193,"78,44",62,"4,08","5,2",23,"1,51","1,93",1108,"72,85","92,88",1,M,MACRON,Emmanuel,1021,"67,13","92,15",2,F,LE PEN,Marine,87,"5,72","7,85"
51955,75.0,Paris,10,10eme circonscription,56,Paris,1451.0,1410,352,"24,96",1058,"75,04",72,"5,11","6,81",17,"1,21","1,61",969,"68,72","91,59",1,M,MACRON,Emmanuel,816,"57,87","84,21",2,F,LE PEN,Marine,153,"10,85","15,79"
51956,75.0,Paris,10,10eme circonscription,56,Paris,1452.0,1486,384,"25,84",1102,"74,16",76,"5,11","6,9",24,"1,62","2,18",1002,"67,43","90,93",1,M,MACRON,Emmanuel,832,"55,99","83,03",2,F,LE PEN,Marine,170,"11,44","16,97"
51957,75.0,Paris,10,10eme circonscription,56,Paris,1453.0,1485,370,"24,92",1115,"75,08",74,"4,98","6,64",20,"1,35","1,79",1021,"68,75","91,57",1,M,MACRON,Emmanuel,849,"57,17","83,15",2,F,LE PEN,Marine,172,"11,58","16,85"
51958,75.0,Paris,10,10eme circonscription,56,Paris,1454.0,1553,358,"23,05",1195,"76,95",67,"4,31","5,61",32,"2,06","2,68",1096,"70,57","91,72",1,M,MACRON,Emmanuel,942,"60,66","85,95",2,F,LE PEN,Marine,154,"9,92","14,05"
51959,75.0,Paris,10,10eme circonscription,56,Paris,1455.0,1548,367,"23,71",1181,"76,29",84,"5,43","7,11",28,"1,81","2,37",1069,"69,06","90,52",1,M,MACRON,Emmanuel,906,"58,53","84,75",2,F,LE PEN,Marine,163,"10,53","15,25"
51960,75.0,Paris,10,10eme circonscription,56,Paris,1456.0,1438,409,"28,44",1029,"71,56",80,"5,56","7,77",25,"1,74","2,43",924,"64,26","89,8",1,M,MACRON,Emmanuel,694,"48,26","75,11",2,F,LE PEN,Marine,230,"15,99","24,89"
51961,75.0,Paris,10,10eme circonscription,56,Paris,1457.0,1521,496,"32,61",1025,"67,39",64,"4,21","6,24",32,"2,1","3,12",929,"61,08","90,63",1,M,MACRON,Emmanuel,700,"46,02","75,35",2,F,LE PEN,Marine,229,"15,06","24,65"
51962,75.0,Paris,11,11eme circonscription,56,Paris,611.0,1235,211,"17,09",1024,"82,91",45,"3,64","4,39",15,"1,21","1,46",964,"78,06","94,14",1,M,MACRON,Emmanuel,859,"69,55","89,11",2,F,LE PEN,Marine,105,"8,5","10,89"
51963,75.0,Paris,11,11eme circonscription,56,Paris,612.0,1127,169,15,958,85,37,"3,28","3,86",18,"1,6","1,88",903,"80,12","94,26",1,M,MACRON,Emmanuel,819,"72,67","90,7",2,F,LE PEN,Marine,84,"7,45","9,3"
51964,75.0,Paris,11,11eme circonscription,56,Paris,613.0,1336,239,"17,89",1097,"82,11",69,"5,16","6,29",17,"1,27","1,55",1011,"75,67","92,16",1,M,MACRON,Emmanuel,918,"68,71","90,8",2,F,LE PEN,Marine,93,"6,96","9,2"
51965,75.0,Paris,11,11eme circonscription,56,Paris,614.0,1217,227,"18,65",990,"81,35",55,"4,52","5,56",20,"1,64","2,02",915,"75,18","92,42",1,M,MACRON,Emmanuel,825,"67,79","90,16",2,F,LE PEN,Marine,90,"7,4","9,84"
51966,75.0,Paris,11,11eme circonscription,56,Paris,615.0,1212,241,"19,88",971,"80,12",61,"5,03","6,28",16,"1,32","1,65",894,"73,76","92,07",1,M,MACRON,Emmanuel,817,"67,41","91,39",2,F,LE PEN,Marine,77,"6,35","8,61"
51967,75.0,Paris,11,11eme circonscription,56,Paris,616.0,1454,296,"20,36",1158,"79,64",75,"5,16","6,48",17,"1,17","1,47",1066,"73,31","92,06",1,M,MACRON,Emmanuel,961,"66,09","90,15",2,F,LE PEN,Marine,105,"7,22","9,85"
51968,75.0,Paris,11,11eme circonscription,56,Paris,617.0,1485,241,"16,23",1244,"83,77",64,"4,31","5,14",26,"1,75","2,09",1154,"77,71","92,77",1,M,MACRON,Emmanuel,1045,"70,37","90,55",2,F,LE PEN,Marine,109,"7,34","9,45"
51969,75.0,Paris,11,11eme circonscription,56,Paris,618.0,997,183,"18,36",814,"81,64",46,"4,61","5,65",10,1,"1,23",758,"76,03","93,12",1,M,MACRON,Emmanuel,660,"66,2","87,07",2,F,LE PEN,Marine,98,"9,83","12,93"
51970,75.0,Paris,11,11eme circonscription,56,Paris,619.0,1010,175,"17,33",835,"82,67",46,"4,55","5,51",12,"1,19","1,44",777,"76,93","93,05",1,M,MACRON,Emmanuel,712,"70,5","91,63",2,F,LE PEN,Marine,65,"6,44","8,37"
51971,75.0,Paris,11,11eme circonscription,56,Paris,620.0,1167,207,"17,74",960,"82,26",47,"4,03","4,9",20,"1,71","2,08",893,"76,52","93,02",1,M,MACRON,Emmanuel,817,"70,01","91,49",2,F,LE PEN,Marine,76,"6,51","8,51"
51972,75.0,Paris,11,11eme circonscription,56,Paris,621.0,1100,178,"16,18",922,"83,82",45,"4,09","4,88",16,"1,45","1,74",861,"78,27","93,38",1,M,MACRON,Emmanuel,799,"72,64","92,8",2,F,LE PEN,Marine,62,"5,64","7,2"
51973,75.0,Paris,11,11eme circonscription,56,Paris,622.0,1251,198,"15,83",1053,"84,17",40,"3,2","3,8",9,"0,72","0,85",1004,"80,26","95,35",1,M,MACRON,Emmanuel,922,"73,7","91,83",2,F,LE PEN,Marine,82,"6,55","8,17"
51974,75.0,Paris,11,11eme circonscription,56,Paris,1401.0,1357,264,"19,45",1093,"80,55",55,"4,05","5,03",12,"0,88","1,1",1026,"75,61","93,87",1,M,MACRON,Emmanuel,943,"69,49","91,91",2,F,LE PEN,Marine,83,"6,12","8,09"
51975,75.0,Paris,11,11eme circonscription,56,Paris,1402.0,1490,283,"18,99",1207,"81,01",67,"4,5","5,55",24,"1,61","1,99",1116,"74,9","92,46",1,M,MACRON,Emmanuel,995,"66,78","89,16",2,F,LE PEN,Marine,121,"8,12","10,84"
51976,75.0,Paris,11,11eme circonscription,56,Paris,1403.0,1576,262,"16,62",1314,"83,38",60,"3,81","4,57",22,"1,4","1,67",1232,"78,17","93,76",1,M,MACRON,Emmanuel,1151,"73,03","93,43",2,F,LE PEN,Marine,81,"5,14","6,57"
51977,75.0,Paris,11,11eme circonscription,56,Paris,1404.0,1470,286,"19,46",1184,"80,54",76,"5,17","6,42",21,"1,43","1,77",1087,"73,95","91,81",1,M,MACRON,Emmanuel,1015,"69,05","93,38",2,F,LE PEN,Marine,72,"4,9","6,62"
51978,75.0,Paris,11,11eme circonscription,56,Paris,1405.0,1420,250,"17,61",1170,"82,39",50,"3,52","4,27",16,"1,13","1,37",1104,"77,75","94,36",1,M,MACRON,Emmanuel,1034,"72,82","93,66",2,F,LE PEN,Marine,70,"4,93","6,34"
51979,75.0,Paris,11,11eme circonscription,56,Paris,1406.0,1432,251,"17,53",1181,"82,47",55,"3,84","4,66",18,"1,26","1,52",1108,"77,37","93,82",1,M,MACRON,Emmanuel,1028,"71,79","92,78",2,F,LE PEN,Marine,80,"5,59","7,22"
51980,75.0,Paris,11,11eme circonscription,56,Paris,1407.0,1518,275,"18,12",1243,"81,88",76,"5,01","6,11",18,"1,19","1,45",1149,"75,69","92,44",1,M,MACRON,Emmanuel,1046,"68,91","91,04",2,F,LE PEN,Marine,103,"6,79","8,96"
51981,75.0,Paris,11,11eme circonscription,56,Paris,1408.0,1450,244,"16,83",1206,"83,17",68,"4,69","5,64",11,"0,76","0,91",1127,"77,72","93,45",1,M,MACRON,Emmanuel,1030,"71,03","91,39",2,F,LE PEN,Marine,97,"6,69","8,61"
51982,75.0,Paris,11,11eme circonscription,56,Paris,1409.0,1509,311,"20,61",1198,"79,39",58,"3,84","4,84",14,"0,93","1,17",1126,"74,62","93,99",1,M,MACRON,Emmanuel,1038,"68,79","92,18",2,F,LE PEN,Marine,88,"5,83","7,82"
51983,75.0,Paris,11,11eme circonscription,56,Paris,1410.0,1407,294,"20,9",1113,"79,1",63,"4,48","5,66",28,"1,99","2,52",1022,"72,64","91,82",1,M,MACRON,Emmanuel,901,"64,04","88,16",2,F,LE PEN,Marine,121,"8,6","11,84"
51984,75.0,Paris,11,11eme circonscription,56,Paris,1411.0,1385,248,"17,91",1137,"82,09",80,"5,78","7,04",13,"0,94","1,14",1044,"75,38","91,82",1,M,MACRON,Emmanuel,960,"69,31","91,95",2,F,LE PEN,Marine,84,"6,06","8,05"
51985,75.0,Paris,11,11eme circonscription,56,Paris,1412.0,1491,296,"19,85",1195,"80,15",62,"4,16","5,19",10,"0,67","0,84",1123,"75,32","93,97",1,M,MACRON,Emmanuel,1009,"67,67","89,85",2,F,LE PEN,Marine,114,"7,65","10,15"
51986,75.0,Paris,11,11eme circonscription,56,Paris,1413.0,1493,271,"18,15",1222,"81,85",63,"4,22","5,16",24,"1,61","1,96",1135,"76,02","92,88",1,M,MACRON,Emmanuel,1032,"69,12","90,93",2,F,LE PEN,Marine,103,"6,9","9,07"
51987,75.0,Paris,11,11eme circonscription,56,Paris,1414.0,1568,247,"15,75",1321,"84,25",68,"4,34","5,15",22,"1,4","1,67",1231,"78,51","93,19",1,M,MACRON,Emmanuel,1131,"72,13","91,88",2,F,LE PEN,Marine,100,"6,38","8,12"
51988,75.0,Paris,11,11eme circonscription,56,Paris,1415.0,1570,318,"20,25",1252,"79,75",68,"4,33","5,43",15,"0,96","1,2",1169,"74,46","93,37",1,M,MACRON,Emmanuel,1048,"66,75","89,65",2,F,LE PEN,Marine,121,"7,71","10,35"
51989,75.0,Paris,11,11eme circonscription,56,Paris,1416.0,1502,326,"21,7",1176,"78,3",62,"4,13","5,27",20,"1,33","1,7",1094,"72,84","93,03",1,M,MACRON,Emmanuel,967,"64,38","88,39",2,F,LE PEN,Marine,127,"8,46","11,61"
51990,75.0,Paris,11,11eme circonscription,56,Paris,1417.0,1520,276,"18,16",1244,"81,84",61,"4,01","4,9",22,"1,45","1,77",1161,"76,38","93,33",1,M,MACRON,Emmanuel,1086,"71,45","93,54",2,F,LE PEN,Marine,75,"4,93","6,46"
51991,75.0,Paris,11,11eme circonscription,56,Paris,1418.0,1564,309,"19,76",1255,"80,24",85,"5,43","6,77",22,"1,41","1,75",1148,"73,4","91,47",1,M,MACRON,Emmanuel,1033,"66,05","89,98",2,F,LE PEN,Marine,115,"7,35","10,02"
51992,75.0,Paris,11,11eme circonscription,56,Paris,1419.0,1624,364,"22,41",1260,"77,59",74,"4,56","5,87",20,"1,23","1,59",1166,"71,8","92,54",1,M,MACRON,Emmanuel,1070,"65,89","91,77",2,F,LE PEN,Marine,96,"5,91","8,23"
51993,75.0,Paris,11,11eme circonscription,56,Paris,1420.0,1417,290,"20,47",1127,"79,53",79,"5,58","7,01",26,"1,83","2,31",1022,"72,12","90,68",1,M,MACRON,Emmanuel,889,"62,74","86,99",2,F,LE PEN,Marine,133,"9,39","13,01"
51994,75.0,Paris,11,11eme circonscription,56,Paris,1421.0,1377,397,"28,83",980,"71,17",79,"5,74","8,06",18,"1,31","1,84",883,"64,12","90,1",1,M,MACRON,Emmanuel,742,"53,89","84,03",2,F,LE PEN,Marine,141,"10,24","15,97"
51995,75.0,Paris,11,11eme circonscription,56,Paris,1422.0,1463,300,"20,51",1163,"79,49",60,"4,1","5,16",24,"1,64","2,06",1079,"73,75","92,78",1,M,MACRON,Emmanuel,944,"64,52","87,49",2,F,LE PEN,Marine,135,"9,23","12,51"
51996,75.0,Paris,11,11eme circonscription,56,Paris,1423.0,1513,296,"19,56",1217,"80,44",65,"4,3","5,34",20,"1,32","1,64",1132,"74,82","93,02",1,M,MACRON,Emmanuel,1019,"67,35","90,02",2,F,LE PEN,Marine,113,"7,47","9,98"
51997,75.0,Paris,11,11eme circonscription,56,Paris,1424.0,1606,311,"19,36",1295,"80,64",60,"3,74","4,63",11,"0,68","0,85",1224,"76,21","94,52",1,M,MACRON,Emmanuel,1130,"70,36","92,32",2,F,LE PEN,Marine,94,"5,85","7,68"
51998,75.0,Paris,11,11eme circonscription,56,Paris,1425.0,1545,271,"17,54",1274,"82,46",62,"4,01","4,87",12,"0,78","0,94",1200,"77,67","94,19",1,M,MACRON,Emmanuel,1101,"71,26","91,75",2,F,LE PEN,Marine,99,"6,41","8,25"
51999,75.0,Paris,11,11eme circonscription,56,Paris,1426.0,1280,252,"19,69",1028,"80,31",53,"4,14","5,16",19,"1,48","1,85",956,"74,69",93,1,M,MACRON,Emmanuel,862,"67,34","90,17",2,F,LE PEN,Marine,94,"7,34","9,83"
52000,75.0,Paris,11,11eme circonscription,56,Paris,1427.0,1083,200,"18,47",883,"81,53",54,"4,99","6,12",15,"1,39","1,7",814,"75,16","92,19",1,M,MACRON,Emmanuel,740,"68,33","90,91",2,F,LE PEN,Marine,74,"6,83","9,09"
52001,75.0,Paris,11,11eme circonscription,56,Paris,1428.0,1499,238,"15,88",1261,"84,12",66,"4,4","5,23",21,"1,4","1,67",1174,"78,32","93,1",1,M,MACRON,Emmanuel,1093,"72,92","93,1",2,F,LE PEN,Marine,81,"5,4","6,9"
52002,75.0,Paris,11,11eme circonscription,56,Paris,1429.0,1504,232,"15,43",1272,"84,57",62,"4,12","4,87",17,"1,13","1,34",1193,"79,32","93,79",1,M,MACRON,Emmanuel,1128,75,"94,55",2,F,LE PEN,Marine,65,"4,32","5,45"
52003,75.0,Paris,11,11eme circonscription,56,Paris,1430.0,1333,252,"18,9",1081,"81,1",51,"3,83","4,72",17,"1,28","1,57",1013,"75,99","93,71",1,M,MACRON,Emmanuel,908,"68,12","89,63",2,F,LE PEN,Marine,105,"7,88","10,37"
52004,75.0,Paris,11,11eme circonscription,56,Paris,1431.0,1320,210,"15,91",1110,"84,09",47,"3,56","4,23",16,"1,21","1,44",1047,"79,32","94,32",1,M,MACRON,Emmanuel,983,"74,47","93,89",2,F,LE PEN,Marine,64,"4,85","6,11"
52005,75.0,Paris,11,11eme circonscription,56,Paris,1432.0,1438,243,"16,9",1195,"83,1",65,"4,52","5,44",18,"1,25","1,51",1112,"77,33","93,05",1,M,MACRON,Emmanuel,999,"69,47","89,84",2,F,LE PEN,Marine,113,"7,86","10,16"
52006,75.0,Paris,11,11eme circonscription,56,Paris,1433.0,1532,255,"16,64",1277,"83,36",68,"4,44","5,32",11,"0,72","0,86",1198,"78,2","93,81",1,M,MACRON,Emmanuel,1082,"70,63","90,32",2,F,LE PEN,Marine,116,"7,57","9,68"
52007,75.0,Paris,11,11eme circonscription,56,Paris,1434.0,1361,268,"19,69",1093,"80,31",62,"4,56","5,67",14,"1,03","1,28",1017,"74,72","93,05",1,M,MACRON,Emmanuel,934,"68,63","91,84",2,F,LE PEN,Marine,83,"6,1","8,16"
52008,75.0,Paris,11,11eme circonscription,56,Paris,1435.0,1406,264,"18,78",1142,"81,22",58,"4,13","5,08",17,"1,21","1,49",1067,"75,89","93,43",1,M,MACRON,Emmanuel,987,"70,2","92,5",2,F,LE PEN,Marine,80,"5,69","7,5"
52009,75.0,Paris,11,11eme circonscription,56,Paris,1436.0,1283,301,"23,46",982,"76,54",45,"3,51","4,58",23,"1,79","2,34",914,"71,24","93,08",1,M,MACRON,Emmanuel,792,"61,73","86,65",2,F,LE PEN,Marine,122,"9,51","13,35"
