,Code du departement,Libelle du departement,Code de la circonscription,Libelle de la circonscription,Code de la commune,Libelle de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimes,% Exp/Ins,% Exp/Vot,No Panneau,Sexe,Nom,Prenom,Voix,% Voix/Ins,% Voix/Exp,No Panneau2,Sexe2,Nom2,Prenom2,Voix2,% Voix/Ins2,% Voix/Exp2
51897,75.0,Paris,4,4eme circonscription,56,Paris,1768.0,1407,238,16.92,1169,83.08,61,4.34,5.22,9,0.64,0.77,1099,78.11,94.01,1,M,MACRON,Emmanuel,965,68.59,87.81,2,F,LE PEN,Marine,134,9.52,12.19
51898,75.0,Paris,5,5eme circonscription,56,Paris,301.0,1433,302,21.07,1131,78.93,33,2.3,2.92,9,0.63,0.8,1089,75.99,96.29,1,M,MACRON,Emmanuel,997,69.57,91.55,2,F,LE PEN,Marine,92,6.42,8.45
51899,75.0,Paris,5,5eme circonscription,56,Paris,302.0,1551,376,24.24,1175,75.76,43,2.77,3.66,12,0.77,1.02,1120,72.21,95.32,1,M,MACRON,Emmanuel,1009,65.05,90.09,2,F,LE PEN,Marine,111,7.16,9.91
51900,75.0,Paris,5,5eme circonscription,56,Paris,303.0,1278,297,23.24,981,76.76,26,2.03,2.65,6,0.47,0.61,949,74.26,96.74,1,M,MACRON,Emmanuel,885,69.25,93.26,2,F,LE PEN,Marine,64,5.01,6.74
51901,75.0,Paris,5,5eme circonscription,56,Paris,304.0,1432,321,22.42,1111,77.58,28,1.96,2.52,12,0.84,1.08,1071,74.79,96.4,1,M,MACRON,Emmanuel,965,67.39,90.1,2,F,LE PEN,Marine,106,7.4,9.9
51902,75.0,Paris,5,5eme circonscription,56,Paris,305.0,1292,275,21.28,1017,78.72,26,2.01,2.56,10,0.77,0.98,981,75.93,96.46,1,M,MACRON,Emmanuel,877,67.88,89.4,2,F,LE PEN,Marine,104,8.05,10.6
51903,75.0,Paris,5,5eme circonscription,56,Paris,306.0,1460,307,21.03,1153,78.97,39,2.67,3.38,10,0.68,0.87,1104,75.62,95.75,1,M,MACRON,Emmanuel,999,68.42,90.49,2,F,LE PEN,Marine,105,7.19,9.51
51904,75.0,Paris,5,5eme circonscription,56,Paris,307.0,1442,272,18.86,1170,81.14,39,2.7,3.33,13,0.9,1.11,1118,77.53,95.56,1,M,MACRON,Emmanuel,1005,69.69,89.89,2,F,LE PEN,Marine,113,7.84,10.11
51905,75.0,Paris,5,5eme circonscription,56,Paris,308.0,1327,283,21.33,1044,78.67,36,2.71,3.45,9,0.68,0.86,999,75.28,95.69,1,M,MACRON,Emmanuel,892,67.22,89.29,2,F,LE PEN,Marine,107,8.06,10.71
51906,75.0,Paris,5,5eme circonscription,56,Paris,309.0,1640,390,23.78,1250,76.22,43,2.62,3.44,18,1.1,1.44,1189,72.5,95.12,1,M,MACRON,Emmanuel,1033,62.99,86.88,2,F,LE PEN,Marine,156,9.51,13.12
51907,75.0,Paris,5,5eme circonscription,56,Paris,310.0,1724,406,23.55,1318,76.45,56,3.25,4.25,13,0.75,0.99,1249,72.45,94.76,1,M,MACRON,Emmanuel,1103,63.98,88.31,2,F,LE PEN,Marine,146,8.47,11.69
51908,75.0,Paris,5,5eme circonscription,56,Paris,311.0,1609,358,22.25,1251,77.75,56,3.48,4.48,14,0.87,1.12,1181,73.4,94.4,1,M,MACRON,Emmanuel,1061,65.94,89.84,2,F,LE PEN,Marine,120,7.46,10.16
51909,75.0,Paris,5,5eme circonscription,56,Paris,312.0,1475,394,26.71,1081,73.29,38,2.58,3.52,11,0.75,1.02,1032,69.97,95.47,1,M,MACRON,Emmanuel,943,63.93,91.38,2,F,LE PEN,Marine,89,6.03,8.62
51910,75.0,Paris,5,5eme circonscription,56,Paris,313.0,1558,389,24.97,1169,75.03,35,2.25,2.99,10,0.64,0.86,1124,72.14,96.15,1,M,MACRON,Emmanuel,1001,64.25,89.06,2,F,LE PEN,Marine,123,7.89,10.94
51911,75.0,Paris,5,5eme circonscription,56,Paris,314.0,1655,344,20.79,1311,79.21,56,3.38,4.27,14,0.85,1.07,1241,74.98,94.66,1,M,MACRON,Emmanuel,1134,68.52,91.38,2,F,LE PEN,Marine,107,6.47,8.62
51912,75.0,Paris,5,5eme circonscription,56,Paris,315.0,1512,334,22.09,1178,77.91,46,3.04,3.9,13,0.86,1.1,1119,74.01,94.99,1,M,MACRON,Emmanuel,1003,66.34,89.63,2,F,LE PEN,Marine,116,7.67,10.37
51913,75.0,Paris,5,5eme circonscription,56,Paris,1001.0,1446,365,25.24,1081,74.76,47,3.25,4.35,9,0.62,0.83,1025,70.89,94.82,1,M,MACRON,Emmanuel,935,64.66,91.22,2,F,LE PEN,Marine,90,6.22,8.78
51914,75.0,Paris,5,5eme circonscription,56,Paris,1002.0,1745,407,23.32,1338,76.68,65,3.72,4.86,19,1.09,1.42,1254,71.86,93.72,1,M,MACRON,Emmanuel,1147,65.73,91.47,2,F,LE PEN,Marine,107,6.13,8.53
51915,75.0,Paris,5,5eme circonscription,56,Paris,1003.0,1583,347,21.92,1236,78.08,43,2.72,3.48,17,1.07,1.38,1176,74.29,95.15,1,M,MACRON,Emmanuel,1063,67.15,90.39,2,F,LE PEN,Marine,113,7.14,9.61
51916,75.0,Paris,5,5eme circonscription,56,Paris,1004.0,1394,333,23.89,1061,76.11,45,3.23,4.24,14,1.0,1.32,1002,71.88,94.44,1,M,MACRON,Emmanuel,926,66.43,92.42,2,F,LE PEN,Marine,76,5.45,7.58
51917,75.0,Paris,5,5eme circonscription,56,Paris,1005.0,1339,287,21.43,1052,78.57,51,3.81,4.85,15,1.12,1.43,986,73.64,93.73,1,M,MACRON,Emmanuel,905,67.59,91.78,2,F,LE PEN,Marine,81,6.05,8.22
51918,75.0,Paris,5,5eme circonscription,56,Paris,1006.0,1473,318,21.59,1155,78.41,44,2.99,3.81,13,0.88,1.13,1098,74.54,95.06,1,M,MACRON,Emmanuel,982,66.67,89.44,2,F,LE PEN,Marine,116,7.88,10.56
51919,75.0,Paris,5,5eme circonscription,56,Paris,1007.0,1383,335,24.22,1048,75.78,54,3.9,5.15,13,0.94,1.24,981,70.93,93.61,1,M,MACRON,Emmanuel,905,65.44,92.25,2,F,LE PEN,Marine,76,5.5,7.75
51920,75.0,Paris,5,5eme circonscription,56,Paris,1008.0,1657,392,23.66,1265,76.34,43,2.6,3.4,20,1.21,1.58,1202,72.54,95.02,1,M,MACRON,Emmanuel,1067,64.39,88.77,2,F,LE PEN,Marine,135,8.15,11.23
51921,75.0,Paris,5,5eme circonscription,56,Paris,1009.0,1642,358,21.8,1284,78.2,63,3.84,4.91,20,1.22,1.56,1201,73.14,93.54,1,M,MACRON,Emmanuel,1039,63.28,86.51,2,F,LE PEN,Marine,162,9.87,13.49
51922,75.0,Paris,5,5eme circonscription,56,Paris,1010.0,1418,322,22.71,1096,77.29,48,3.39,4.38,13,0.92,1.19,1035,72.99,94.43,1,M,MACRON,Emmanuel,943,66.5,91.11,2,F,LE PEN,Marine,92,6.49,8.89
51923,75.0,Paris,5,5eme circonscription,56,Paris,1011.0,1617,417,25.79,1200,74.21,58,3.59,4.83,15,0.93,1.25,1127,69.7,93.92,1,M,MACRON,Emmanuel,1014,62.71,89.97,2,F,LE PEN,Marine,113,6.99,10.03
51924,75.0,Paris,5,5eme circonscription,56,Paris,1012.0,1581,427,27.01,1154,72.99,60,3.8,5.2,14,0.89,1.21,1080,68.31,93.59,1,M,MACRON,Emmanuel,993,62.81,91.94,2,F,LE PEN,Marine,87,5.5,8.06
51925,75.0,Paris,5,5eme circonscription,56,Paris,1013.0,1666,553,33.19,1113,66.81,68,4.08,6.11,18,1.08,1.62,1027,61.64,92.27,1,M,MACRON,Emmanuel,912,54.74,88.8,2,F,LE PEN,Marine,115,6.9,11.2
51926,75.0,Paris,5,5eme circonscription,56,Paris,1014.0,1643,461,28.06,1182,71.94,55,3.35,4.65,14,0.85,1.18,1113,67.74,94.16,1,M,MACRON,Emmanuel,1000,60.86,89.85,2,F,LE PEN,Marine,113,6.88,10.15
51927,75.0,Paris,5,5eme circonscription,56,Paris,1015.0,1407,338,24.02,1069,75.98,46,3.27,4.3,8,0.57,0.75,1015,72.14,94.95,1,M,MACRON,Emmanuel,877,62.33,86.4,2,F,LE PEN,Marine,138,9.81,13.6
51928,75.0,Paris,5,5eme circonscription,56,Paris,1016.0,1447,378,26.12,1069,73.88,54,3.73,5.05,8,0.55,0.75,1007,69.59,94.2,1,M,MACRON,Emmanuel,899,62.13,89.28,2,F,LE PEN,Marine,108,7.46,10.72
51929,75.0,Paris,5,5eme circonscription,56,Paris,1017.0,1335,492,36.85,843,63.15,43,3.22,5.1,11,0.82,1.3,789,59.1,93.59,1,M,MACRON,Emmanuel,603,45.17,76.43,2,F,LE PEN,Marine,186,13.93,23.57
51930,75.0,Paris,5,5eme circonscription,56,Paris,1018.0,1421,457,32.16,964,67.84,60,4.22,6.22,16,1.13,1.66,888,62.49,92.12,1,M,MACRON,Emmanuel,758,53.34,85.36,2,F,LE PEN,Marine,130,9.15,14.64
51931,75.0,Paris,5,5eme circonscription,56,Paris,1019.0,1235,363,29.39,872,70.61,47,3.81,5.39,17,1.38,1.95,808,65.43,92.66,1,M,MACRON,Emmanuel,687,55.63,85.02,2,F,LE PEN,Marine,121,9.8,14.98
51932,75.0,Paris,5,5eme circonscription,56,Paris,1020.0,1360,367,26.99,993,73.01,43,3.16,4.33,9,0.66,0.91,941,69.19,94.76,1,M,MACRON,Emmanuel,811,59.63,86.18,2,F,LE PEN,Marine,130,9.56,13.82
51933,75.0,Paris,5,5eme circonscription,56,Paris,1021.0,1390,414,29.78,976,70.22,46,3.31,4.71,16,1.15,1.64,914,65.76,93.65,1,M,MACRON,Emmanuel,786,56.55,86.0,2,F,LE PEN,Marine,128,9.21,14.0
51934,75.0,Paris,5,5eme circonscription,56,Paris,1022.0,1432,340,23.74,1092,76.26,41,2.86,3.75,10,0.7,0.92,1041,72.7,95.33,1,M,MACRON,Emmanuel,928,64.8,89.15,2,F,LE PEN,Marine,113,7.89,10.85
51935,75.0,Paris,5,5eme circonscription,56,Paris,1023.0,1260,307,24.37,953,75.63,40,3.17,4.2,15,1.19,1.57,898,71.27,94.23,1,M,MACRON,Emmanuel,814,64.6,90.65,2,F,LE PEN,Marine,84,6.67,9.35
51936,75.0,Paris,5,5eme circonscription,56,Paris,1024.0,1286,341,26.52,945,73.48,47,3.65,4.97,10,0.78,1.06,888,69.05,93.97,1,M,MACRON,Emmanuel,792,61.59,89.19,2,F,LE PEN,Marine,96,7.47,10.81
51937,75.0,Paris,5,5eme circonscription,56,Paris,1025.0,1352,336,24.85,1016,75.15,54,3.99,5.31,23,1.7,2.26,939,69.45,92.42,1,M,MACRON,Emmanuel,808,59.76,86.05,2,F,LE PEN,Marine,131,9.69,13.95
51938,75.0,Paris,5,5eme circonscription,56,Paris,1026.0,1249,319,25.54,930,74.46,49,3.92,5.27,15,1.2,1.61,866,69.34,93.12,1,M,MACRON,Emmanuel,777,62.21,89.72,2,F,LE PEN,Marine,89,7.13,10.28
51939,75.0,Paris,5,5eme circonscription,56,Paris,1027.0,1524,489,32.09,1035,67.91,51,3.35,4.93,9,0.59,0.87,975,63.98,94.2,1,M,MACRON,Emmanuel,875,57.41,89.74,2,F,LE PEN,Marine,100,6.56,10.26
51940,75.0,Paris,5,5eme circonscription,56,Paris,1028.0,1381,339,24.55,1042,75.45,46,3.33,4.41,17,1.23,1.63,979,70.89,93.95,1,M,MACRON,Emmanuel,879,63.65,89.79,2,F,LE PEN,Marine,100,7.24,10.21
51941,75.0,Paris,5,5eme circonscription,56,Paris,1029.0,1436,337,23.47,1099,76.53,30,2.09,2.73,12,0.84,1.09,1057,73.61,96.18,1,M,MACRON,Emmanuel,960,66.85,90.82,2,F,LE PEN,Marine,97,6.75,9.18
51942,75.0,Paris,5,5eme circonscription,56,Paris,1030.0,1428,339,23.74,1089,76.26,55,3.85,5.05,9,0.63,0.83,1025,71.78,94.12,1,M,MACRON,Emmanuel,909,63.66,88.68,2,F,LE PEN,Marine,116,8.12,11.32
51943,75.0,Paris,5,5eme circonscription,56,Paris,1031.0,1227,286,23.31,941,76.69,29,2.36,3.08,7,0.57,0.74,905,73.76,96.17,1,M,MACRON,Emmanuel,822,66.99,90.83,2,F,LE PEN,Marine,83,6.76,9.17
51944,75.0,Paris,5,5eme circonscription,56,Paris,1032.0,1300,334,25.69,966,74.31,41,3.15,4.24,12,0.92,1.24,913,70.23,94.51,1,M,MACRON,Emmanuel,808,62.15,88.5,2,F,LE PEN,Marine,105,8.08,11.5
51945,75.0,Paris,5,5eme circonscription,56,Paris,1033.0,1472,374,25.41,1098,74.59,30,2.04,2.73,12,0.82,1.09,1056,71.74,96.17,1,M,MACRON,Emmanuel,969,65.83,91.76,2,F,LE PEN,Marine,87,5.91,8.24
51946,75.0,Paris,5,5eme circonscription,56,Paris,1034.0,1454,362,24.9,1092,75.1,30,2.06,2.75,14,0.96,1.28,1048,72.08,95.97,1,M,MACRON,Emmanuel,872,59.97,83.21,2,F,LE PEN,Marine,176,12.1,16.79
51947,75.0,Paris,5,5eme circonscription,56,Paris,1035.0,1404,311,22.15,1093,77.85,40,2.85,3.66,11,0.78,1.01,1042,74.22,95.33,1,M,MACRON,Emmanuel,934,66.52,89.64,2,F,LE PEN,Marine,108,7.69,10.36
51948,75.0,Paris,5,5eme circonscription,56,Paris,1036.0,1407,294,20.9,1113,79.1,50,3.55,4.49,19,1.35,1.71,1044,74.2,93.8,1,M,MACRON,Emmanuel,979,69.58,93.77,2,F,LE PEN,Marine,65,4.62,6.23
51949,75.0,Paris,5,5eme circonscription,56,Paris,1037.0,1331,316,23.74,1015,76.26,47,3.53,4.63,13,0.98,1.28,955,71.75,94.09,1,M,MACRON,Emmanuel,864,64.91,90.47,2,F,LE PEN,Marine,91,6.84,9.53
51950,75.0,Paris,5,5eme circonscription,56,Paris,1038.0,1616,358,22.15,1258,77.85,52,3.22,4.13,12,0.74,0.95,1194,73.89,94.91,1,M,MACRON,Emmanuel,1110,68.69,92.96,2,F,LE PEN,Marine,84,5.2,7.04
51951,75.0,Paris,5,5eme circonscription,56,Paris,1039.0,1662,422,25.39,1240,74.61,59,3.55,4.76,14,0.84,1.13,1167,70.22,94.11,1,M,MACRON,Emmanuel,1062,63.9,91.0,2,F,LE PEN,Marine,105,6.32,9.0
51952,75.0,Paris,6,6eme circonscription,56,Paris,1127.0,1784,329,18.44,1455,81.56,76,4.26,5.22,18,1.01,1.24,1361,76.29,93.54,1,M,MACRON,Emmanuel,1262,70.74,92.73,2,F,LE PEN,Marine,99,5.55,7.27
51953,75.0,Paris,6,6eme circonscription,56,Paris,1128.0,1692,404,23.88,1288,76.12,41,2.42,3.18,12,0.71,0.93,1235,72.99,95.89,1,M,MACRON,Emmanuel,1149,67.91,93.04,2,F,LE PEN,Marine,86,5.08,6.96
51954,75.0,Paris,6,6eme circonscription,56,Paris,1129.0,1880,478,25.43,1402,74.57,81,4.31,5.78,19,1.01,1.36,1302,69.26,92.87,1,M,MACRON,Emmanuel,1193,63.46,91.63,2,F,LE PEN,Marine,109,5.8,8.37
51955,75.0,Paris,6,6eme circonscription,56,Paris,1130.0,1836,484,26.36,1352,73.64,60,3.27,4.44,16,0.87,1.18,1276,69.5,94.38,1,M,MACRON,Emmanuel,1157,63.02,90.67,2,F,LE PEN,Marine,119,6.48,9.33
51956,75.0,Paris,6,6eme circonscription,56,Paris,1131.0,1918,677,35.3,1241,64.7,83,4.33,6.69,15,0.78,1.21,1143,59.59,92.1,1,M,MACRON,Emmanuel,1012,52.76,88.54,2,F,LE PEN,Marine,131,6.83,11.46
51957,75.0,Paris,6,6eme circonscription,56,Paris,1132.0,1935,603,31.16,1332,68.84,83,4.29,6.23,24,1.24,1.8,1225,63.31,91.97,1,M,MACRON,Emmanuel,1110,57.36,90.61,2,F,LE PEN,Marine,115,5.94,9.39
51958,75.0,Paris,6,6eme circonscription,56,Paris,1133.0,1910,451,23.61,1459,76.39,75,3.93,5.14,17,0.89,1.17,1367,71.57,93.69,1,M,MACRON,Emmanuel,1227,64.24,89.76,2,F,LE PEN,Marine,140,7.33,10.24
51959,75.0,Paris,6,6eme circonscription,56,Paris,1134.0,1764,545,30.9,1219,69.1,62,3.51,5.09,27,1.53,2.21,1130,64.06,92.7,1,M,MACRON,Emmanuel,970,54.99,85.84,2,F,LE PEN,Marine,160,9.07,14.16
51960,75.0,Paris,6,6eme circonscription,56,Paris,1135.0,1697,403,23.75,1294,76.25,62,3.65,4.79,10,0.59,0.77,1222,72.01,94.44,1,M,MACRON,Emmanuel,1092,64.35,89.36,2,F,LE PEN,Marine,130,7.66,10.64
51961,75.0,Paris,6,6eme circonscription,56,Paris,1136.0,1745,396,22.69,1349,77.31,53,3.04,3.93,24,1.38,1.78,1272,72.89,94.29,1,M,MACRON,Emmanuel,1158,66.36,91.04,2,F,LE PEN,Marine,114,6.53,8.96
51962,75.0,Paris,6,6eme circonscription,56,Paris,1137.0,1597,337,21.1,1260,78.9,57,3.57,4.52,19,1.19,1.51,1184,74.14,93.97,1,M,MACRON,Emmanuel,1070,67.0,90.37,2,F,LE PEN,Marine,114,7.14,9.63
51963,75.0,Paris,6,6eme circonscription,56,Paris,1138.0,1747,399,22.84,1348,77.16,81,4.64,6.01,15,0.86,1.11,1252,71.67,92.88,1,M,MACRON,Emmanuel,1114,63.77,88.98,2,F,LE PEN,Marine,138,7.9,11.02
51964,75.0,Paris,6,6eme circonscription,56,Paris,1139.0,1439,393,27.31,1046,72.69,73,5.07,6.98,11,0.76,1.05,962,66.85,91.97,1,M,MACRON,Emmanuel,856,59.49,88.98,2,F,LE PEN,Marine,106,7.37,11.02
51965,75.0,Paris,6,6eme circonscription,56,Paris,1140.0,1498,421,28.1,1077,71.9,81,5.41,7.52,11,0.73,1.02,985,65.75,91.46,1,M,MACRON,Emmanuel,843,56.28,85.58,2,F,LE PEN,Marine,142,9.48,14.42
51966,75.0,Paris,6,6eme circonscription,56,Paris,1141.0,1771,483,27.27,1288,72.73,69,3.9,5.36,17,0.96,1.32,1202,67.87,93.32,1,M,MACRON,Emmanuel,997,56.3,82.95,2,F,LE PEN,Marine,205,11.58,17.05
51967,75.0,Paris,6,6eme circonscription,56,Paris,1142.0,1522,478,31.41,1044,68.59,63,4.14,6.03,10,0.66,0.96,971,63.8,93.01,1,M,MACRON,Emmanuel,801,52.63,82.49,2,F,LE PEN,Marine,170,11.17,17.51
51968,75.0,Paris,6,6eme circonscription,56,Paris,1143.0,1804,479,26.55,1325,73.45,50,2.77,3.77,27,1.5,2.04,1248,69.18,94.19,1,M,MACRON,Emmanuel,1099,60.92,88.06,2,F,LE PEN,Marine,149,8.26,11.94
51969,75.0,Paris,6,6eme circonscription,56,Paris,1144.0,1784,448,25.11,1336,74.89,70,3.92,5.24,17,0.95,1.27,1249,70.01,93.49,1,M,MACRON,Emmanuel,1121,62.84,89.75,2,F,LE PEN,Marine,128,7.17,10.25
51970,75.0,Paris,6,6eme circonscription,56,Paris,1145.0,1587,360,22.68,1227,77.32,64,4.03,5.22,10,0.63,0.81,1153,72.65,93.97,1,M,MACRON,Emmanuel,1028,64.78,89.16,2,F,LE PEN,Marine,125,7.88,10.84
51971,75.0,Paris,6,6eme circonscription,56,Paris,1146.0,1834,592,32.28,1242,67.72,77,4.2,6.2,17,0.93,1.37,1148,62.6,92.43,1,M,MACRON,Emmanuel,933,50.87,81.27,2,F,LE PEN,Marine,215,11.72,18.73
51972,75.0,Paris,6,6eme circonscription,56,Paris,1147.0,1782,496,27.83,1286,72.17,84,4.71,6.53,13,0.73,1.01,1189,66.72,92.46,1,M,MACRON,Emmanuel,1009,56.62,84.86,2,F,LE PEN,Marine,180,10.1,15.14
51973,75.0,Paris,6,6eme circonscription,56,Paris,1148.0,1753,383,21.85,1370,78.15,51,2.91,3.72,21,1.2,1.53,1298,74.04,94.74,1,M,MACRON,Emmanuel,1153,65.77,88.83,2,F,LE PEN,Marine,145,8.27,11.17
51974,75.0,Paris,6,6eme circonscription,56,Paris,1149.0,1796,382,21.27,1414,78.73,58,3.23,4.1,21,1.17,1.49,1335,74.33,94.41,1,M,MACRON,Emmanuel,1163,64.76,87.12,2,F,LE PEN,Marine,172,9.58,12.88
51975,75.0,Paris,6,6eme circonscription,56,Paris,1150.0,1792,365,20.37,1427,79.63,65,3.63,4.56,15,0.84,1.05,1347,75.17,94.39,1,M,MACRON,Emmanuel,1230,68.64,91.31,2,F,LE PEN,Marine,117,6.53,8.69
51976,75.0,Paris,6,6eme circonscription,56,Paris,1151.0,1712,406,23.71,1306,76.29,63,3.68,4.82,15,0.88,1.15,1228,71.73,94.03,1,M,MACRON,Emmanuel,1111,64.89,90.47,2,F,LE PEN,Marine,117,6.83,9.53
51977,75.0,Paris,6,6eme circonscription,56,Paris,1152.0,1804,405,22.45,1399,77.55,60,3.33,4.29,27,1.5,1.93,1312,72.73,93.78,1,M,MACRON,Emmanuel,1179,65.35,89.86,2,F,LE PEN,Marine,133,7.37,10.14
51978,75.0,Paris,6,6eme circonscription,56,Paris,1153.0,1762,361,20.49,1401,79.51,66,3.75,4.71,11,0.62,0.79,1324,75.14,94.5,1,M,MACRON,Emmanuel,1208,68.56,91.24,2,F,LE PEN,Marine,116,6.58,8.76
51979,75.0,Paris,6,6eme circonscription,56,Paris,1154.0,1672,462,27.63,1210,72.37,53,3.17,4.38,19,1.14,1.57,1138,68.06,94.05,1,M,MACRON,Emmanuel,1001,59.87,87.96,2,F,LE PEN,Marine,137,8.19,12.04
51980,75.0,Paris,6,6eme circonscription,56,Paris,1155.0,1723,410,23.8,1313,76.2,76,4.41,5.79,17,0.99,1.29,1220,70.81,92.92,1,M,MACRON,Emmanuel,1089,63.2,89.26,2,F,LE PEN,Marine,131,7.6,10.74
51981,75.0,Paris,6,6eme circonscription,56,Paris,2058.0,1699,430,25.31,1269,74.69,68,4.0,5.36,21,1.24,1.65,1180,69.45,92.99,1,M,MACRON,Emmanuel,1057,62.21,89.58,2,F,LE PEN,Marine,123,7.24,10.42
51982,75.0,Paris,6,6eme circonscription,56,Paris,2059.0,1725,448,25.97,1277,74.03,77,4.46,6.03,19,1.1,1.49,1181,68.46,92.48,1,M,MACRON,Emmanuel,1039,60.23,87.98,2,F,LE PEN,Marine,142,8.23,12.02
51983,75.0,Paris,6,6eme circonscription,56,Paris,2060.0,1353,302,22.32,1051,77.68,43,3.18,4.09,19,1.4,1.81,989,73.1,94.1,1,M,MACRON,Emmanuel,877,64.82,88.68,2,F,LE PEN,Marine,112,8.28,11.32
51984,75.0,Paris,6,6eme circonscription,56,Paris,2061.0,1492,427,28.62,1065,71.38,64,4.29,6.01,15,1.01,1.41,986,66.09,92.58,1,M,MACRON,Emmanuel,890,59.65,90.26,2,F,LE PEN,Marine,96,6.43,9.74
51985,75.0,Paris,6,6eme circonscription,56,Paris,2062.0,1505,528,35.08,977,64.92,63,4.19,6.45,14,0.93,1.43,900,59.8,92.12,1,M,MACRON,Emmanuel,770,51.16,85.56,2,F,LE PEN,Marine,130,8.64,14.44
51986,75.0,Paris,6,6eme circonscription,56,Paris,2063.0,1438,574,39.92,864,60.08,63,4.38,7.29,16,1.11,1.85,785,54.59,90.86,1,M,MACRON,Emmanuel,638,44.37,81.27,2,F,LE PEN,Marine,147,10.22,18.73
51987,75.0,Paris,6,6eme circonscription,56,Paris,2064.0,1240,372,30.0,868,70.0,56,4.52,6.45,9,0.73,1.04,803,64.76,92.51,1,M,MACRON,Emmanuel,697,56.21,86.8,2,F,LE PEN,Marine,106,8.55,13.2
51988,75.0,Paris,6,6eme circonscription,56,Paris,2065.0,1272,274,21.54,998,78.46,40,3.14,4.01,16,1.26,1.6,942,74.06,94.39,1,M,MACRON,Emmanuel,837,65.8,88.85,2,F,LE PEN,Marine,105,8.25,11.15
51989,75.0,Paris,6,6eme circonscription,56,Paris,2066.0,1216,334,27.47,882,72.53,56,4.61,6.35,12,0.99,1.36,814,66.94,92.29,1,M,MACRON,Emmanuel,701,57.65,86.12,2,F,LE PEN,Marine,113,9.29,13.88
51990,75.0,Paris,6,6eme circonscription,56,Paris,2067.0,1368,396,28.95,972,71.05,64,4.68,6.58,15,1.1,1.54,893,65.28,91.87,1,M,MACRON,Emmanuel,784,57.31,87.79,2,F,LE PEN,Marine,109,7.97,12.21
51991,75.0,Paris,6,6eme circonscription,56,Paris,2068.0,1504,475,31.58,1029,68.42,51,3.39,4.96,8,0.53,0.78,970,64.49,94.27,1,M,MACRON,Emmanuel,864,57.45,89.07,2,F,LE PEN,Marine,106,7.05,10.93
51992,75.0,Paris,6,6eme circonscription,56,Paris,2069.0,1551,451,29.08,1100,70.92,63,4.06,5.73,13,0.84,1.18,1024,66.02,93.09,1,M,MACRON,Emmanuel,897,57.83,87.6,2,F,LE PEN,Marine,127,8.19,12.4
51993,75.0,Paris,6,6eme circonscription,56,Paris,2070.0,1767,485,27.45,1282,72.55,64,3.62,4.99,26,1.47,2.03,1192,67.46,92.98,1,M,MACRON,Emmanuel,1035,58.57,86.83,2,F,LE PEN,Marine,157,8.89,13.17
51994,75.0,Paris,6,6eme circonscription,56,Paris,2071.0,1701,497,29.22,1204,70.78,71,4.17,5.9,20,1.18,1.66,1113,65.43,92.44,1,M,MACRON,Emmanuel,986,57.97,88.59,2,F,LE PEN,Marine,127,7.47,11.41
51995,75.0,Paris,6,6eme circonscription,56,Paris,2072.0,1717,613,35.7,1104,64.3,79,4.6,7.16,15,0.87,1.36,1010,58.82,91.49,1,M,MACRON,Emmanuel,897,52.24,88.81,2,F,LE PEN,Marine,113,6.58,11.19
51996,75.0,Paris,6,6eme circonscription,56,Paris,2073.0,1663,439,26.4,1224,73.6,68,4.09,5.56,24,1.44,1.96,1132,68.07,92.48,1,M,MACRON,Emmanuel,1019,61.27,90.02,2,F,LE PEN,Marine,113,6.79,9.98
51997,75.0,Paris,6,6eme circonscription,56,Paris,2074.0,1705,448,26.28,1257,73.72,53,3.11,4.22,11,0.65,0.88,1193,69.97,94.91,1,M,MACRON,Emmanuel,1089,63.87,91.28,2,F,LE PEN,Marine,104,6.1,8.72
51998,75.0,Paris,6,6eme circonscription,56,Paris,2075.0,1850,732,39.57,1118,60.43,85,4.59,7.6,25,1.35,2.24,1008,54.49,90.16,1,M,MACRON,Emmanuel,891,48.16,88.39,2,F,LE PEN,Marine,117,6.32,11.61
51999,75.0,Paris,6,6eme circonscription,56,Paris,2076.0,2036,719,35.31,1317,64.69,72,3.54,5.47,18,0.88,1.37,1227,60.27,93.17,1,M,MACRON,Emmanuel,1112,54.62,90.63,2,F,LE PEN,Marine,115,5.65,9.37
52000,75.0,Paris,7,7eme circonscription,56,Paris,401.0,1269,343,27.03,926,72.97,58,4.57,6.26,15,1.18,1.62,853,67.22,92.12,1,M,MACRON,Emmanuel,672,52.96,78.78,2,F,LE PEN,Marine,181,14.26,21.22
52001,75.0,Paris,7,7eme circonscription,56,Paris,402.0,1154,236,20.45,918,79.55,14,1.21,1.53,32,2.77,3.49,872,75.56,94.99,1,M,MACRON,Emmanuel,737,63.86,84.52,2,F,LE PEN,Marine,135,11.7,15.48
52002,75.0,Paris,7,7eme circonscription,56,Paris,403.0,1418,344,24.26,1074,75.74,43,3.03,4.0,16,1.13,1.49,1015,71.58,94.51,1,M,MACRON,Emmanuel,914,64.46,90.05,2,F,LE PEN,Marine,101,7.12,9.95
